#==================================
# 威注音字詞頻格式，全文除了漢字與注音以外必須是半形英數。
# -------------------
# 格式順序是：漢字或字詞＆頻次。編碼統一使用 UTF8 萬國碼。
# 每一行的每一項之間必須用單個 TAB 制表符號來隔開，行尾不要留空格。
# 每一條詞項在所有 freq 開頭的檔案內只能出現一次，否則可能會造成詞頻失調。
# 注釋必須在單獨的行內、且由西文井號字符開行頭。
# ------------------
# 「BPMFBase-cht」內的字所對應的「國教院」詞頻數據。
# 單個漢字的字頻數據分布太陡峭、會與詞搶詞頻，所以都做了對數處理。
# 處理公式：處理後的單個漢字的詞頻=LOG((處理前的單個漢字的詞頻+1)*1.2)*1000
# =================================

匦	0
匼	0
卑	962
卒	1751
卓	2723
協	446
单	0
卖	0
卦	1149
卧	0
卷	4329
卸	3790
卹	39
卺	0
厕	0
叁	0
参	0
叔	2437
叕	0
取	4930
受	5798
变	0
呢	5383
呣	36
呤	206
呦	664
周	5546
呱	316
味	4501
呵	3314
呶	23
呷	3817
呸	512
呻	14
呼	4541
命	4787
咀	58
咂	135
咄	15
咆	15
咇	0
咉	0
咋	256
和	6625
咍	10
咎	320
咏	0
咐	20
咒	2423
咔	45
咕	3944
咖	4101
咙	0
咚	1336
咛	0
咝	0
囷	6
囹	3
固	3825
国	0
图	0
坡	3872
坤	1092
坥	0
坦	417
坨	1243
坩	31
坪	5183
坫	8
坬	0
坭	4
坯	1544
坰	0
坳	123
坷	957
坻	1
坼	21
坽	5
垂	3016
垃	976
垄	0
垆	0
垈	0
备	0
夜	5150
奄	47
奇	4714
奈	4117
奉	4212
奋	0
奔	4089
妭	0
妮	3494
妯	10
妲	338
妳	5233
妹	4623
妻	4775
妾	1418
姆	371
姈	8
姊	4306
始	4459
姍	552
姐	4217
姑	2767
姒	9
姓	4819
委	4348
姗	0
孟	2035
孢	83
季	5582
孤	3721
孥	36
学	0
宓	214
宕	29
宗	4461
官	4664
宙	84
定	4858
宛	681
宜	4710
宝	0
实	0
宠	0
审	0
尚	5138
屄	77
居	4750
屆	5525
屈	1555
屉	0
届	0
岞	0
岠	0
岡	320
岢	3
岣	0
岨	0
岩	2918
岫	199
岬	329
岭	0
岱	623
岳	1875
岵	3
岷	81
岸	4588
岽	0
岿	0
峁	0
峂	0
峃	0
峄	0
帑	64
帔	30
帕	407
帖	3667
帘	52
帙	64
帚	147
帛	206
帜	0
幸	4126
底	5630
庖	125
店	5256
庙	0
庚	354
府	4452
庞	0
废	0
延	4069
弆	0
弢	3
弥	0
弦	3882
弧	1103
弨	0
弩	330
彔	102
录	0
彼	3895
彿	62
往	5429
征	2853
徂	27
径	0
忝	119
忞	13
忠	3812
念	4871
忽	4162
忿	596
态	0
怂	0
怊	0
怍	41
怏	5
怔	480
怕	5248
怖	36
怙	47
怛	4
怜	0
怡	1123
怦	15
性	4975
怩	60
怪	4701
怫	0
怯	420
怵	19
怿	0
戔	15
戕	39
或	6256
戗	0
戽	55
戾	75
房	4863
所	6131
承	2367
抨	143
披	3963
抬	4168
抱	4863
抵	4689
抹	4239
抻	19
押	4344
抽	4727
抿	824
拂	1897
拃	0
拄	3534
担	0
拆	4618
拇	167
拈	1151
拉	4934
拊	42
拋	4053
拌	4057
拍	5237
拎	3869
拐	3775
拑	13
拒	4488
拓	2547
拔	4171
拖	4683
拗	2778
拘	3810
拙	968
拚	4791
招	4699
拟	0
拢	0
拣	0
拤	0
拥	0
拦	0
拧	0
拨	0
择	0
㧟	0
攽	2
放	5374
斧	1995
斩	0
於	6178
旺	4449
旻	619
旿	0
昀	183
昂	762
昃	11
昄	1
昆	737
昇	1139
昈	0
昉	14
昊	222
昌	1087
明	4881
昏	2014
昒	1
易	4996
昔	463
昕	377
昙	0
朋	1531
服	4306
杪	33
杭	617
杯	4885
杰	956
東	5009
杲	7
杳	235
杵	1280
杷	60
杻	1
杼	3
松	4237
板	3771
构	0
枅	0
枇	11
枉	3019
枋	576
枍	0
析	152
枕	3900
林	5146
枘	29
枚	4530
果	4157
枝	4345
枞	0
枢	0
枣	0
枥	0
枧	0
枨	0
枪	0
枫	0
枭	0
㭎	0
欣	3712
欧	0
武	3750
歧	257
歿	556
殁	0
殴	0
氓	30
氛	96
沓	171
沫	106
沭	8
沮	54
沱	137
河	4783
沸	421
油	5095
沺	5
治	4610
沼	213
沽	1052
沾	4321
沿	4851
況	268
泂	2
泃	0
泄	0
泅	145
泇	2
泊	3722
泌	88
泐	5
泓	449
泔	39
法	5217
泖	5
泗	78
泙	9
泛	4340
泜	2
泞	0
泠	220
泡	4699
波	5162
泣	475
泥	4246
注	3972
泪	0
泫	10
泮	145
泯	311
泱	30
泳	1216
泷	0
泸	0
泺	0
泻	0
泼	0
泽	0
泾	0
炅	22
炆	435
炉	0
炊	1913
炌	0
炎	832
炒	4728
炔	880
炕	638
炖	0
炘	68
炙	1515
炜	0
炝	0
爬	4419
爭	4800
爸	4670
版	4831
牥	0
牦	0
牧	3795
物	4523
狀	4048
狉	1
狍	5
狎	121
狐	3875
狒	89
狗	5230
狙	551
狝	0
狞	0
玞	0
玟	284
玠	88
玡	3
玢	5
玤	0
玥	311
玦	28
玨	66
玩	5301
玫	407
玭	1
玮	0
环	0
现	0
玱	0
画	0
甽	12
甾	3
畀	36
畅	0
疙	10
疚	47
疝	218
疟	0
疠	0
疡	0
的	7700
盂	125
盱	30
盲	4090
直	5153
知	5445
矸	210
矻	4
矼	3
矽	2472
矾	0
矿	0
砀	0
码	0
社	4192
祀	859
祁	284
祃	0
秆	0
秈	351
秉	1158
穸	12
穹	92
空	4839
竺	121
籴	0
糾	188
线	0
绀	0
绁	0
绂	0
练	0
组	0
绅	0
细	0
织	0
终	0
绉	0
绊	0
绋	0
绌	0
绍	0
绎	0
经	0
绐	0
罔	149
罗	0
羋	62
羌	854
者	6175
耵	18
肃	0
肏	41
股	5222
肢	3672
肤	0
肥	4325
肩	4583
肪	45
肫	62
肭	2
肮	0
肯	4661
肱	256
育	3705
肴	0
肷	0
肸	3
肺	4367
肼	0
肽	134
肾	0
肿	0
胀	0
胁	0
臥	3832
臾	3
舍	1285
舠	4
艰	0
芘	19
芙	875
芜	0
芝	1859
芟	6
芠	7
芡	314
芣	4
芤	2
芥	299
芦	0
芨	1
芩	178
芪	0
芫	205
芬	453
芭	408
芮	317
芯	2350
芰	10
花	5566
芳	506
芴	4
芷	503
芸	1644
芹	698
芼	16
芽	3830
芾	25
苁	0
苄	0
苇	0
苈	0
苉	0
苊	0
苋	0
苌	0
苍	0
苎	0
苏	0
虎	4694
虏	0
虮	0
虯	45
虱	450
补	0
表	4791
规	0
觅	0
诓	0
诔	0
试	0
诖	0
诗	0
诘	0
诙	0
诚	0
诛	0
诜	0
话	0
诞	0
诟	0
诠	0
诡	0
询	0
诣	0
诤	0
该	0
详	0
诧	0
诨	0
诩	0
责	0
贤	0
败	0
账	0
货	0
质	0
贩	0
贪	0
贫	0
贬	0
购	0
贮	0
贯	0
軋	3787
转	0
轭	0
轮	0
软	0
轰	0
迎	4440
运	0
近	5728
迓	422
返	4887
迕	5
还	0
这	0
进	0
远	0
违	0
连	0
迟	0
邮	0
邯	319
邰	402
邱	4358
邲	1
邳	67
邴	24
邵	1823
邶	1
邸	731
邹	0
邺	0
邻	0
采	1216
金	5313
钍	0
钎	0
钏	0
钐	0
钒	0
钓	0
钔	0
钕	0
钖	0
钗	0
長	5575
門	5194
闸	0
闹	0
阜	627
阻	1278
阼	3
阽	4
阿	3955
陀	1242
陂	184
附	4416
际	0
陆	0
陇	0
陈	0
陉	0
隶	0
隹	18
雨	4902
青	4423
非	5628
顶	0
顷	0
饯	0
饰	0
饱	0
饲	0
饳	0
饴	0
驵	0
驶	0
驷	0
驸	0
驹	0
驺	0
驻	0
驼	0
驽	0
驾	0
驿	0
骀	0
鱼	0
鸢	0
